sample_index,timestamp_rel_s,timestamp_utc_iso,participant_id,session_id,task_id,trial_id,condition,combined_valid,combined_origin_x,combined_origin_y,combined_origin_z,combined_dir_x,combined_dir_y,combined_dir_z,vergence_angle_deg,interocular_distance,left_valid,left_origin_x,left_origin_y,left_origin_z,left_dir_x,left_dir_y,left_dir_z,right_valid,right_origin_x,right_origin_y,right_origin_z,right_dir_x,right_dir_y,right_dir_z,left_pupil_diameter,right_pupil_diameter,left_pupil_pos_x,left_pupil_pos_y,right_pupil_pos_x,right_pupil_pos_y,left_eye_openness,right_eye_openness,head_x,head_y,head_z,head_qx,head_qy,head_qz,head_qw,hit_valid,hit_object_name,hit_aoi,hit_aoi_type,hit_x,hit_y,hit_z
4799,60.0297897,"2026-04-01T01:49:49.5533085Z","P001","S001","task_01","trial_01","baseline",1,-0.1043033,1.071284,0.01061552,-0.3764076,-0.7116281,0.5932139,2.01334,0.06822921,1,-0.1343286,1.072821,-0.005506578,-0.3609316,-0.7127242,0.6014587,1,-0.07427792,1.069747,0.02673761,-0.3917674,-0.7103123,0.5847861,3.834058,3.407395,0.5214934,0.4067799,0.475041,0.4192014,0.9999993,0.9999999,-0.09741545,1.085102,-0.6933322,0.3505938,-0.2257681,0.06466065,0.9066045,1,"TableTop",,,-0.3084252,0.768,0.3134148
4800,60.0406678999998,"2026-04-01T01:49:49.5637440Z","P001","S001","task_01","trial_01","baseline",1,-0.1037506,1.071734,0.01109317,-0.3780165,-0.6646333,0.644489,2.018679,0.06822921,1,-0.1338229,1.073198,-0.004948104,-0.362372,-0.6654873,0.6525436,1,-0.07367836,1.070271,0.02713444,-0.3935437,-0.663573,0.6362345,4.525714,3.17792,0.5387895,0.3917729,0.475041,0.4192014,0.9999993,0.9999999,-0.09672444,1.08551,-0.6926507,0.349934,-0.2231208,0.06425881,0.9075429,1,"TableTop",,,-0.2647221,0.768,0.2634336
4801,60.0514791999994,"2026-04-01T01:49:49.5751661Z","P001","S001","task_01","trial_01","baseline",1,-0.1030556,1.072126,0.01181674,-0.3780391,-0.6051636,0.7006164,2.012853,0.06822921,1,-0.1332112,1.073537,-0.00407217,-0.3622816,-0.6057963,0.7083522,1,-0.07290003,1.070716,0.02770565,-0.39368,-0.6043442,0.6926644,5.445773,3.457984,0.53348,0.3953978,0.4837641,0.4315047,0.9999993,0.9999999,-0.09593866,1.085988,-0.6919503,0.3489519,-0.2203245,0.06393041,0.9086267,1,"TableTop",,,-0.2765024,0.768,0.3056217
4802,60.0625522,"2026-04-01T01:49:49.5866503Z","P001","S001","task_01","trial_01","baseline",1,-0.1022779,1.072582,0.0125673,-0.3664414,-0.5981308,0.7127133,2.011102,0.06822921,1,-0.1325184,1.073926,-0.003165149,-0.3505906,-0.5986246,0.7202325,1,-0.07203732,1.071238,0.02829975,-0.3821793,-0.5974527,0.7049747,5.643679,3.627391,0.53348,0.3953978,0.485277,0.4328396,0.9631978,0.9999999,-0.09503681,1.08672,-0.691176,0.3476698,-0.2172021,0.06395762,0.9098673,1,"TableTop",,,-0.2930399,0.768,0.3639129
4803,60.0740623000002,"2026-04-01T01:49:49.5976709Z","P001","S001","task_01","trial_01","baseline",1,-0.1013768,1.073287,0.01340081,-0.3191179,-0.6165977,0.7197021,2.009058,0.06822921,1,-0.1317091,1.074534,-0.002161972,-0.303012,-0.6166012,0.7266271,1,-0.07104441,1.07204,0.02896359,-0.3351257,-0.6164048,0.7125559,4.96667,3.887307,0.5267502,0.4287196,0.4854235,0.4334083,0.9447969,0.9999999,-0.0942127,1.087212,-0.690489,0.3465213,-0.214502,0.0641057,0.9109349,1,"TableTop",,,-0.2888784,0.768,0.3754975
4804,60.0852672000001,"2026-04-01T01:49:49.6079773Z","P001","S001","task_01","trial_01","baseline",1,-0.1005579,1.073758,0.01413678,-0.3126811,-0.604473,0.7326956,2.005743,0.06822921,1,-0.1309681,1.074917,-0.001280178,-0.2965325,-0.6043863,0.7394496,1,-0.07014773,1.072598,0.02955374,-0.328734,-0.6043745,0.7257172,4.570721,3.925956,0.5267502,0.4287196,0.4854235,0.4334083,0.9447969,0.9999999,-0.09325916,1.087781,-0.689699,0.3450973,-0.2114028,0.06423324,0.9121901,1,"TableTop",,,-0.2593771,0.768,0.3697367
4805,60.0958217999996,"2026-04-01T01:49:49.6194045Z","P001","S001","task_01","trial_01","baseline",1,-0.0995883,1.074319,0.01500103,-0.2775567,-0.6208485,0.7331503,2.000956,0.06822921,1,-0.1300886,1.075376,-0.0002444219,-0.2612876,-0.6204057,0.7394766,1,-0.06908804,1.073262,0.03024647,-0.2937412,-0.6211021,0.7266005,4.240714,3.921233,0.5267574,0.4311254,0.4851866,0.4343994,0.9536292,0.9999999,-0.09239595,1.088379,-0.6890795,0.3439057,-0.2088269,0.06425357,0.9132315,1,"TableTop",,,-0.2587198,0.768,0.3847525
4806,60.1068003,"2026-04-01T01:49:49.6304319Z","P001","S001","task_01","trial_01","baseline",1,-0.09871758,1.074906,0.01568395,-0.2414064,-0.6330853,0.7354767,1.990463,0.06822921,1,-0.1292923,1.075881,0.000582892,-0.2250757,-0.6322623,0.7413402,1,-0.06814285,1.073931,0.03078501,-0.2576642,-0.6337172,0.7293912,3.917199,3.92603,0.5267055,0.431457,0.4840062,0.4350767,0.9536292,0.9999999,-0.09131416,1.089075,-0.6882479,0.3424112,-0.2052532,0.06422444,0.9146042,1,"TableTop",,,-0.2365313,0.768,0.3767282
4807,60.1180329999997,"2026-04-01T01:49:49.6424685Z","P001","S001","task_01","trial_01","baseline",1,-0.09759875,1.075604,0.01660767,-0.2259916,-0.6345836,0.7390747,1.986822,0.06822921,1,-0.1282774,1.076468,0.001712027,-0.2096244,-0.63361,0.744712,1,-0.06692011,1.074739,0.03150332,-0.2422908,-0.6353664,0.7332153,3.905703,3.936625,0.525678,0.4309222,0.4840062,0.4350767,0.9536292,0.9999999,-0.09032108,1.089653,-0.6874881,0.3409933,-0.2021558,0.06412046,0.9158303,1,"TableTop",,,-0.2157461,0.768,0.372227
4808,60.1301097999994,"2026-04-01T01:49:49.6526375Z","P001","S001","task_01","trial_01","baseline",1,-0.09657164,1.07619,0.01745525,-0.2248543,-0.6435282,0.7316502,1.99125,0.06822921,1,-0.1273402,1.07696,0.002741072,-0.2084565,-0.6425753,0.7373214,1,-0.06580303,1.075421,0.03216942,-0.2411842,-0.6442867,0.7257581,3.912253,3.939901,0.525678,0.4309222,0.4824262,0.4359642,0.9536292,0.9999999,-0.08953782,1.090112,-0.6869437,0.3400324,-0.1995849,0.06362388,0.9167856,1,"TableTop",,,-0.2071444,0.768,0.3748617
4809,60.1400754999995,"2026-04-01T01:49:49.6643159Z","P001","S001","task_01","trial_01","baseline",1,-0.09577195,1.076651,0.01806941,-0.2020236,-0.633628,0.7467945,1.979618,0.06822922,1,-0.126617,1.07737,0.003513526,-0.18561,-0.6324327,0.7520491,1,-0.06492692,1.075932,0.03262529,-0.2183769,-0.6346343,0.741317,3.923735,3.941091,0.525678,0.4309222,0.4824262,0.4359642,0.9536292,0.9999999,-0.08849198,1.090877,-0.686251,0.3386184,-0.1962807,0.06351786,0.9180288,1,"TableTop",,,-0.2042559,0.768,0.3678477
4810,60.1517783999998,"2026-04-01T01:49:49.6754422Z","P001","S001","task_01","trial_01","baseline",1,-0.09469086,1.07742,0.01885005,-0.198424,-0.63827,0.7438007,1.982285,0.06822921,1,-0.1256286,1.078042,0.004487786,-0.1819768,-0.6370616,0.749024,1,-0.0637531,1.076799,0.03321232,-0.2148118,-0.6392873,0.7383547,3.943947,3.959207,0.5232344,0.430002,0.4807606,0.4361281,0.9703227,0.9999999,-0.08744852,1.091442,-0.6855379,0.3373273,-0.1929568,0.06333031,0.919221,1,"TableTop",,,-0.1941811,0.768,0.3818457
4811,60.1629852999995,"2026-04-01T01:49:49.6862917Z","P001","S001","task_01","trial_01","baseline",1,-0.09362377,1.077994,0.01964308,-0.1971892,-0.6378382,0.7444991,1.984949,0.06822921,1,-0.1246532,1.078529,0.005476343,-0.1807055,-0.6366417,0.7496884,1,-0.06259437,1.07746,0.03380981,-0.2136138,-0.6388432,0.7390863,3.948822,3.979005,0.5232344,0.430002,0.4795496,0.4367867,0.9762582,0.9999999,-0.0864699,1.091941,-0.6849109,0.3360731,-0.1898019,0.06329704,0.9203389,1,"TableTop",,,-0.1908828,0.768,0.3794298
4812,60.1737286999996,"2026-04-01T01:49:49.6971617Z","P001","S001","task_01","trial_01","baseline",1,-0.09262191,1.078506,0.02034915,-0.1933746,-0.6381463,0.7452351,1.986132,0.06822921,1,-0.1237353,1.078951,0.006364721,-0.1768627,-0.6369297,0.75036,1,-0.06150851,1.07806,0.03433358,-0.2098285,-0.6391714,0.7398865,3.95915,4.01631,0.5221438,0.4293121,0.4781827,0.4369178,0.9848052,0.9999999,-0.08503765,1.092681,-0.6839614,0.334302,-0.1851144,0.06325193,0.9219404,1,"TableTop",,,-0.1894593,0.768,0.3814755
4813,60.1845851999997,"2026-04-01T01:49:49.7086571Z","P001","S001","task_01","trial_01","baseline",1,-0.09113337,1.079265,0.02140931,-0.1904762,-0.6352985,0.7484081,1.988594,0.06822921,1,-0.1223704,1.079579,0.007699503,-0.173918,-0.6340796,0.7534558,1,-0.05989639,1.078952,0.03511911,-0.2069771,-0.636326,0.743135,3.965287,4.031299,0.521323,0.4289958,0.4781827,0.4369178,0.9878442,0.9999999,-0.08383372,1.093431,-0.6833524,0.3324865,-0.1814079,0.06402013,0.9232797,1,"TableTop",,,-0.1867132,0.768,0.3829619
4814,60.1960527000001,"2026-04-01T01:49:49.7194714Z","P001","S001","task_01","trial_01","baseline",1,-0.089889,1.080031,0.02212426,-0.1865681,-0.6328315,0.7514763,1.989775,0.06822921,1,-0.1212138,1.080187,0.008613481,-0.1699803,-0.6315712,0.7564552,1,-0.05856425,1.079875,0.03563505,-0.2030997,-0.6339009,0.7462708,3.970641,4.050698,0.521323,0.4289958,0.4771281,0.4369359,0.9902753,0.9999999,-0.08310089,1.093707,-0.6829593,0.3319082,-0.1788451,0.0634741,0.9240252,1,"TableTop",,,-0.1844575,0.768,0.3880929
4815,60.2068197999997,"2026-04-01T01:49:49.7298552Z","P001","S001","task_01","trial_01","baseline",1,-0.08914658,1.080315,0.0225716,-0.1894858,-0.6329659,0.7506326,2.004572,0.06822921,1,-0.1205406,1.080439,0.009222258,-0.1727734,-0.6317641,0.755661,1,-0.05775253,1.080192,0.03592093,-0.2061403,-0.633974,0.7453745,3.980901,4.074464,0.520214,0.4283191,0.4754416,0.4374472,0.9937762,0.9999999,-0.0819383,1.094242,-0.6823756,0.3302595,-0.175112,0.06344343,0.9253321,1,"TableTop",,,-0.1818805,0.768,0.3926561
4816,60.2177019000001,"2026-04-01T01:49:49.7424270Z","P001","S001","task_01","trial_01","baseline",1,-0.08809507,1.081032,0.02412913,-0.1883962,-0.6307546,0.7527653,2.005743,0.06786959,1,-0.1197349,1.08121,0.01186296,-0.1716585,-0.629564,0.7577483,1,-0.05645522,1.080855,0.0363953,-0.2050761,-0.6317519,0.7475516,4.03539,4.081202,0.5189548,0.4276228,0.4754416,0.4374472,0.995021,0.9999999,-0.08056853,1.095076,-0.6816586,0.3285724,-0.170765,0.06345218,0.9267434,1,"TableTop",,,-0.1826419,0.768,0.3929457
4817,60.2298486,"2026-04-01T01:49:49.7529486Z","P001","S001","task_01","trial_01","baseline",1,-0.08665409,1.08188,0.02496504,-0.1848764,-0.6306217,0.7537485,2.149585,0.06786959,1,-0.1183939,1.081934,0.01295884,-0.1669144,-0.6293297,0.7590018,1,-0.05491423,1.081826,0.03697125,-0.2027735,-0.6316919,0.7482302,4.120615,4.083369,0.5171611,0.4266548,0.4735742,0.4376786,0.9968134,0.9999999,-0.0795959,1.095591,-0.6812087,0.3273821,-0.1674396,0.06307379,0.9277967,1,"TableTop",,,-0.1815928,0.768,0.3977133
4818,60.2407707000002,"2026-04-01T01:49:49.7637892Z","P001","S001","task_01","trial_01","baseline",1,-0.08563815,1.082409,0.02550469,-0.1827375,-0.6293651,0.7553188,2.272967,0.0678696,1,-0.1174558,1.082393,0.01370606,-0.1637214,-0.6280016,0.7607952,1,-0.05382051,1.082424,0.03730331,-0.2016818,-0.6304811,0.7495453,4.149663,4.085697,0.5171611,0.4266548,0.4718691,0.4378433,0.9974507,0.9999999,-0.07841616,1.096181,-0.6807268,0.3258018,-0.1636066,0.06288212,0.929049,1,"TableTop",,,-0.1786729,0.768,0.4001292
4819,60.2516245999996,"2026-04-01T01:49:49.7752783Z","P001","S001","task_01","trial_01","baseline",1,-0.08440658,1.083012,0.02610212,-0.1800732,-0.6273019,0.7576715,2.371906,0.06786959,1,-0.1163097,1.082902,0.01453708,-0.1602034,-0.6258735,0.7632937,1,-0.05250347,1.083121,0.03766716,-0.1998658,-0.6284615,0.7517246,4.168666,4.087663,0.5156606,0.4256965,0.4718691,0.4378433,0.9979606,0.9999999,-0.0771855,1.096812,-0.6802264,0.3239843,-0.1597207,0.06282052,0.930364,1,"TableTop",,,-0.1769274,0.768,0.4028352
4820,60.2626669000001,"2026-04-01T01:49:49.7861849Z","P001","S001","task_01","trial_01","baseline",1,-0.08311684,1.083656,0.02671961,-0.1803845,-0.626246,0.7584704,2.655349,0.06786959,1,-0.1151044,1.083442,0.01539176,-0.1581243,-0.6246725,0.7647097,1,-0.05112928,1.08387,0.03804745,-0.2025478,-0.6274832,0.7518239,4.169365,4.115839,0.514833,0.4255323,0.4700671,0.4382725,0.9986948,0.9999999,-0.0761053,1.097652,-0.679799,0.3221976,-0.1558181,0.06272998,0.9316515,1,"TableTop",,,-0.1748338,0.768,0.4065813
4821,60.2736432000002,"2026-04-01T01:49:49.7975988Z","P001","S001","task_01","trial_01","baseline",1,-0.08197225,1.084497,0.02726159,-0.1774912,-0.6241162,0.7609047,2.817167,0.0678696,1,-0.1140421,1.084182,0.01617113,-0.1538429,-0.6224298,0.7674069,1,-0.04990244,1.084812,0.03835205,-0.2010321,-0.6254253,0.7539424,4.161467,4.121371,0.514833,0.4255323,0.4737259,0.4388014,0.9989558,0.9999999,-0.07482257,1.09841,-0.6793427,0.3200728,-0.15172,0.06270161,0.9330611,1,"TableTop",,,-0.1740388,0.768,0.409023
4822,60.2850802000003,"2026-04-01T01:49:49.8079445Z","P001","S001","task_01","trial_01","baseline",1,-0.0806253,1.085259,0.02784483,-0.1706203,-0.6208047,0.7651733,2.978613,0.0678696,1,-0.1127794,1.084831,0.01700491,-0.1455648,-0.6189347,0.771836,1,-0.04847123,1.085686,0.03868475,-0.1955604,-0.6222554,0.7579937,4.154902,4.124838,0.514833,0.4255323,0.4737259,0.4388014,0.9989558,0.9999999,-0.07367854,1.099121,-0.6789516,0.3181029,-0.1479037,0.06248624,0.934361,1,"TableTop",,,-0.1719802,0.768,0.4131257
4823,60.2955403999995,"2026-04-01T01:49:49.8194569Z","P001","S001","task_01","trial_01","baseline",1,-0.0794204,1.085972,0.0283496,-0.1719241,-0.614965,0.7695844,3.151321,0.0678696,1,-0.1116522,1.085452,0.01774708,-0.1453942,-0.6130359,0.7765614,1,-0.04718862,1.086492,0.03895213,-0.198324,-0.6164292,0.7620254,4.114405,4.067677,0.5183154,0.4367754,0.4803466,0.4414426,0.9993318,0.9999999,-0.07238358,1.099972,-0.6785552,0.3155163,-0.1435943,0.06230973,0.9359207,1,"TableTop",,,-0.1678198,0.768,0.4188823
4824,60.3068874999999,"2026-04-01T01:49:49.8314364Z","P001","S001","task_01","trial_01","baseline",1,-0.07805131,1.086829,0.02888733,-0.1753036,-0.5592917,0.8102231,3.534132,0.0678696,1,-0.1103681,1.086198,0.018553,-0.1454386,-0.5571127,0.817602,1,-0.04573452,1.087459,0.03922167,-0.2050019,-0.5609387,0.8020736,4.094902,4.032892,0.5183154,0.4367754,0.4819185,0.4440383,0.9994654,0.9999999,-0.07114222,1.101109,-0.6782426,0.3125865,-0.1392058,0.06222146,0.9375713,1,"TableTop",,,-0.168315,0.768,0.4262687
4825,60.3188608,"2026-04-01T01:49:49.8418135Z","P001","S001","task_01","trial_01","baseline",1,-0.07671937,1.087977,0.02935989,-0.171992,-0.5400004,0.8239043,3.74434,0.06786959,1,-0.1091209,1.087226,0.01930269,-0.1402826,-0.5376384,0.8314239,1,-0.04431786,1.088728,0.03941709,-0.2035177,-0.541786,0.8155051,4.080776,4.006206,0.5161589,0.4366382,0.4819185,0.4440383,0.9995723,0.9999999,-0.07018703,1.101825,-0.6780765,0.3104443,-0.1361764,0.06212571,0.9387336,1,"TableTop",,,-0.1779846,0.768,0.4907617
4826,60.3293489999996,"2026-04-01T01:49:49.8532497Z","P001","S001","task_01","trial_01","baseline",1,-0.07568372,1.088708,0.02966183,-0.1697503,-0.5198675,0.8372112,4.169647,0.06786959,1,-0.1081445,1.087877,0.01980412,-0.1343696,-0.5171782,0.8452642,1,-0.0432229,1.08954,0.03951953,-0.2049063,-0.5218685,0.8280499,4.072591,3.988074,0.5144128,0.4354296,0.4802611,0.4447161,0.9997263,0.9999999,-0.06910218,1.102645,-0.6778992,0.308098,-0.1327676,0.06212283,0.9399942,1,"TableTop",,,-0.1786332,0.768,0.5175642
4827,60.3408251000001,"2026-04-01T01:49:49.8637694Z","P001","S001","task_01","trial_01","baseline",1,-0.07449852,1.089559,0.02998701,-0.1646629,-0.512238,0.8429107,4.388875,0.06786958,1,-0.1070236,1.08863,0.02035224,-0.1273655,-0.5093154,0.8511027,1,-0.04197348,1.090488,0.03962179,-0.2017187,-0.5144092,0.8334823,4.077178,3.996746,0.5144128,0.4354296,0.4784945,0.4455308,0.999781,0.9999999,-0.06815398,1.1034,-0.6778162,0.3062141,-0.1297391,0.06203345,0.941038,1,"TableTop",,,-0.1804033,0.768,0.5461407
4828,60.3516389999995,"2026-04-01T01:49:49.8751950Z","P001","S001","task_01","trial_01","baseline",1,-0.0734514,1.090344,0.03020631,-0.164225,-0.5054253,0.8470982,4.604535,0.06786959,1,-0.1060331,1.089334,0.02077301,-0.1250665,-0.5023651,0.8555628,1,-0.04086975,1.091353,0.03963961,-0.2031184,-0.5076696,0.8372661,4.082579,4.004944,0.5144128,0.4354296,0.4784945,0.4455308,0.999781,0.9999999,-0.06718909,1.104325,-0.6779337,0.3042182,-0.1268612,0.06203759,0.9420769,1,"TableTop",,,-0.1778661,0.768,0.5591266
4829,60.3628222999996,"2026-04-01T01:49:49.8866137Z","P001","S001","task_01","trial_01","baseline",1,-0.07237105,1.091317,0.0302575,-0.1583623,-0.5028095,0.849767,4.827914,0.0678696,1,-0.105006,1.090223,0.02101998,-0.1172526,-0.4994825,0.8583525,1,-0.03973608,1.092411,0.03949502,-0.199191,-0.5052441,0.8396733,4.087296,4.010856,0.5125641,0.4343547,0.4764987,0.4458623,0.9998879,0.9999999,-0.06634288,1.104998,-0.6780433,0.3024718,-0.1241568,0.06210158,0.9429949,1,"TableTop",,,-0.1781887,0.768,0.5704576
4830,60.3740566999995,"2026-04-01T01:49:49.8976050Z","P001","S001","task_01","trial_01","baseline",1,-0.07142298,1.092036,0.0302915,-0.1576462,-0.4951576,0.8543809,5.215752,0.06786959,1,-0.1041057,1.090863,0.02123426,-0.1131982,-0.4915337,0.8634703,1,-0.03874024,1.093209,0.03934874,-0.2017677,-0.4977558,0.8435218,4.095521,4.021389,0.5108018,0.4333243,0.4764987,0.4458623,0.9998879,0.9999999,-0.06551947,1.105661,-0.6781381,0.300724,-0.1214804,0.06229469,0.9438893,1,"TableTop",,,-0.1742014,0.768,0.5766758
4831,60.3850052999996,"2026-04-01T01:49:49.9085472Z","P001","S001","task_01","trial_01","baseline",1,-0.07050362,1.092741,0.0303198,-0.1555846,-0.4978713,0.8531809,5.377276,0.0678696,1,-0.103231,1.091484,0.02143672,-0.1097447,-0.4940909,0.862456,1,-0.03777624,1.093998,0.03920288,-0.2010821,-0.5005556,0.8420274,4.094905,4.026211,0.5093372,0.4324864,0.4747942,0.4459538,0.9999282,0.9999999,-0.0647289,1.106503,-0.6783563,0.2989239,-0.1188955,0.06256847,0.9447717,1,"TableTop",,,-0.1745883,0.768,0.5894073
4832,60.3959138,"2026-04-01T01:49:49.9189161Z","P001","S001","task_01","trial_01","baseline",1,-0.06961071,1.093626,0.03023172,-0.1536064,-0.4957199,0.8547906,5.568522,0.06786959,1,-0.1023799,1.092283,0.02151712,-0.1061113,-0.4917485,0.8642476,1,-0.03684148,1.09497,0.03894631,-0.2007388,-0.4985209,0.8433154,4.09424,4.038021,0.5093372,0.4324864,0.4732172,0.4462224,0.9999282,0.9999999,-0.06400777,1.107167,-0.6785539,0.297259,-0.1165461,0.06292524,0.9455658,1,"TableTop",,,-0.1719852,0.768,0.5868151
4833,60.4065723000003,"2026-04-01T01:49:49.9313976Z","P001","S001","task_01","trial_01","baseline",1,-0.06878676,1.09433,0.03015208,-0.1540042,-0.4773784,0.8650969,5.835361,0.06786959,1,-0.1015927,1.092901,0.02159053,-0.1041911,-0.4731891,0.8747779,1,-0.03598084,1.095759,0.03871363,-0.2034181,-0.48033,0.853173,4.083976,4.055475,0.5080184,0.4317917,0.4732172,0.4462224,0.9999426,0.9999999,-0.06312428,1.107948,-0.678777,0.2949778,-0.1137378,0.06334876,0.9465933,1,"TableTop",,,-0.1705111,0.768,0.5917232
4834,60.4189656999997,"2026-04-01T01:49:49.9423627Z","P001","S001","task_01","trial_01","baseline",1,-0.06779687,1.095164,0.03005593,-0.151571,-0.4769079,0.8657858,6.026004,0.06786959,1,-0.1006447,1.09363,0.02167519,-0.100109,-0.4724931,0.8756303,1,-0.03494903,1.096698,0.03843667,-0.2026139,-0.4800043,0.8535476,4.080081,4.061272,0.5080184,0.4317917,0.4719362,0.4460931,0.9999541,0.9999999,-0.06257984,1.108516,-0.6790346,0.2934561,-0.1120475,0.06360696,0.9472502,1,"TableTop",,,-0.1740621,0.768,0.6215214
4835,60.4297883999998,"2026-04-01T01:49:49.9528186Z","P001","S001","task_01","trial_01","baseline",1,-0.06716385,1.09577,0.0298986,-0.1575182,-0.4929671,0.8556702,6.405269,0.06786959,1,-0.1000381,1.094171,0.02163453,-0.1028826,-0.4884132,0.8665262,1,-0.03428955,1.097368,0.03816266,-0.2116617,-0.4959811,0.8421413,4.088047,4.079404,0.5054632,0.4302173,0.4704697,0.4464232,0.9999765,0.9999999,-0.06196117,1.109327,-0.6794189,0.2915699,-0.1101381,0.06382634,0.9480416,1,"TableTop",,,-0.1717763,0.768,0.6239949
4836,60.4407259999998,"2026-04-01T01:49:49.9642532Z","P001","S001","task_01","trial_01","baseline",1,-0.06645326,1.09663,0.02962458,-0.1538884,-0.4815986,0.8627753,6.552751,0.06786959,1,-0.09935644,1.094959,0.02149074,-0.09793927,-0.4768048,0.873536,1,-0.03355009,1.098301,0.03775842,-0.2093344,-0.484818,0.8491941,4.091287,4.08435,0.5054632,0.4302173,0.4704697,0.4464232,0.9999765,0.9999999,-0.06140935,1.109907,-0.6797675,0.2898316,-0.1083781,0.06379542,0.9487792,1,"TableTop",,,-0.1718963,0.768,0.5988263
4837,60.4516839999997,"2026-04-01T01:49:49.9747073Z","P001","S001","task_01","trial_01","baseline",1,-0.06581955,1.097259,0.0293825,-0.1529905,-0.4876706,0.8595181,6.745263,0.06786959,1,-0.09875017,1.095533,0.0213722,-0.09539441,-0.4827144,0.870567,1,-0.03288891,1.098985,0.0373928,-0.2100566,-0.4909377,0.8454918,4.094278,4.08924,0.5054632,0.4302173,0.4688849,0.4468328,0.9999812,0.9999999,-0.06083458,1.110516,-0.6800926,0.2883927,-0.1065658,0.06373828,0.9494266,1,"TableTop",,,-0.1714625,0.768,0.6183589
4838,60.46245,"2026-04-01T01:49:49.9861510Z","P001","S001","task_01","trial_01","baseline",1,-0.06517316,1.097906,0.02914118,-0.1524383,-0.4882518,0.8592861,7.109092,0.06786959,1,-0.09813128,1.096129,0.02125607,-0.09171647,-0.4829925,0.8708079,1,-0.03221504,1.099683,0.0370263,-0.2125737,-0.4916326,0.8444583,4.08854,4.104502,0.503483,0.4290799,0.4675941,0.4468259,0.999988,0.9999999,-0.06018283,1.111324,-0.6806297,0.2865908,-0.1045216,0.06358818,0.9502092,1,"TableTop",,,-0.1691137,0.768,0.6097008
4839,60.4738979000003,"2026-04-01T01:49:49.9975150Z","P001","S001","task_01","trial_01","baseline",1,-0.06444903,1.098762,0.02870691,-0.1514585,-0.4866652,0.8603588,7.27114,0.06786959,1,-0.09743731,1.096933,0.02096118,-0.08932921,-0.481268,0.87201,1,-0.03146074,1.100592,0.03645264,-0.2129781,-0.4901036,0.8452448,4.085583,4.111767,0.503483,0.4290799,0.4664838,0.4469412,0.9999903,0.9999999,-0.05964655,1.11185,-0.6810104,0.2851117,-0.1028478,0.06330506,0.9508555,1,"TableTop",,,-0.168174,0.768,0.6097509
4840,60.4849194999997,"2026-04-01T01:49:50.0079941Z","P001","S001","task_01","trial_01","baseline",1,-0.06386395,1.09933,0.02840902,-0.1508008,-0.4858624,0.8609279,7.387535,0.06786959,1,-0.09687796,1.097468,0.02078164,-0.08765759,-0.4803897,0.8726637,1,-0.03084993,1.101192,0.03603641,-0.2133174,-0.4893164,0.8456153,4.091846,4.117423,0.5026992,0.4284772,0.4664838,0.4469412,0.9999923,0.9999999,-0.05905652,1.112409,-0.6814196,0.2833534,-0.1010115,0.06316003,0.9515873,1,"TableTop",,,-0.1673879,0.768,0.6134505
4841,60.4957355999995,"2026-04-01T01:49:50.0189232Z","P001","S001","task_01","trial_01","baseline",1,-0.06322585,1.099937,0.028085,-0.1533334,-0.4859836,0.860412,7.557359,0.06786959,1,-0.09626609,1.098031,0.02058296,-0.08874647,-0.4804842,0.8725016,1,-0.0301856,1.101843,0.03558705,-0.2172536,-0.48937,0.8445815,4.10239,4.120209,0.5026992,0.4284772,0.465504,0.4466593,0.9999938,0.9999999,-0.05845443,1.112987,-0.6817706,0.2817691,-0.09928861,0.06313213,0.9522407,1,"TableTop",,,-0.1667014,0.768,0.6155124
